210,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
211,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
212,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
214,complex,entity_right,type_false,rel1_right,rel2_right,no_constraint
216,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
217,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
220,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
222,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
223,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
224,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
225,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
226,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
227,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
228,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
230,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
232,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
233,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
236,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
237,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
238,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
240,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
241,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
242,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
244,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
245,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
246,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
247,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
248,complex,entity_right,type_false,rel1_false,rel2_false,no_constraint
249,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
250,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
251,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
252,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
254,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
255,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
257,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
258,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
259,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
260,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
262,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
264,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
265,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
266,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
268,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
269,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
270,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
271,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
272,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
273,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
275,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
276,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
280,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
282,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
283,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
284,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
286,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
290,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
