326,simple,entity_right,type_false,rel_wrong,no_constraint
327,simple,entity_right,type_false,rel_wrong,no_constraint
330,simple,entity_right,type_true,rel_right,no_constraint
331,simple,entity_right,type_false,rel_right,no_constraint
332,simple,entity_wrong,type_true,rel_right,no_constraint
333,simple,entity_wrong,type_true,rel_right,no_constraint
338,simple,entity_wrong,type_true,rel_wrong,no_constraint
340,simple,entity_right,type_true,rel_right,no_constraint
342,simple,entity_right,type_true,rel_right,no_constraint
344,simple,entity_right,type_true,rel_right,no_constraint
347,simple,entity_wrong,type_true,rel_wrong,no_constraint
352,simple,entity_right,type_false,rel_right,no_constraint
356,simple,entity_right,type_true,rel_wrong,no_constraint
357,simple,entity_right,type_true,rel_right,no_constraint
359,simple,entity_wrong,type_true,rel_wrong,no_constraint
362,simple,entity_right,type_true,rel_wrong,no_constraint
363,simple,entity_right,type_false,rel_wrong,no_constraint
364,simple,entity_wrong,type_false,rel_right,no_constraint
369,simple,entity_wrong,type_false,rel_wrong,no_constraint
372,simple,entity_right,type_true,rel_right,no_constraint
373,simple,entity_right,type_true,rel_right,no_constraint
378,simple,entity_wrong,type_true,rel_right,no_constraint
380,simple,entity_wrong,type_true,rel_wrong,no_constraint
381,simple,entity_right,type_true,rel_wrong,no_constraint
382,simple,entity_right,type_true,rel_wrong,no_constraint
383,simple,entity_right,type_true,rel_wrong,no_constraint
384,simple,entity_wrong,type_false,rel_wrong,no_constraint
388,simple,entity_right,type_false,rel_wrong,no_constraint
390,simple,entity_right,type_true,rel_right,no_constraint
391,simple,entity_right,type_true,rel_wrong,no_constraint
394,simple,entity_right,type_true,rel_right,no_constraint
406,simple,entity_wrong,type_false,rel_right,no_constraint
409,simple,entity_right,type_true,rel_right,no_constraint
413,simple,entity_right,type_false,rel_right,no_constraint
414,simple,entity_right,type_true,rel_wrong,no_constraint
415,simple,entity_wrong,type_true,rel_right,no_constraint
417,simple,entity_wrong,type_true,rel_right,no_constraint
419,simple,entity_right,type_true,rel_wrong,no_constraint
420,simple,entity_right,type_true,rel_right,no_constraint
422,simple,entity_right,type_true,rel_right,no_constraint
423,simple,entity_right,type_true,rel_right,no_constraint
426,simple,entity_right,type_true,rel_wrong,no_constraint
428,simple,entity_wrong,type_true,rel_right,no_constraint
430,simple,entity_wrong,type_false,rel_wrong,no_constraint
433,simple,entity_right,type_true,rel_wrong,no_constraint
435,simple,entity_right,type_true,rel_right,no_constraint
438,simple,entity_right,type_true,rel_right,no_constraint
441,simple,entity_right,type_true,rel_right,no_constraint
443,simple,entity_right,type_true,rel_right,no_constraint
454,simple,entity_right,type_false,rel_wrong,no_constraint
456,simple,entity_right,type_false,rel_right,no_constraint
461,simple,entity_wrong,type_true,rel_wrong,no_constraint
465,simple,entity_right,type_true,rel_right,no_constraint
466,simple,entity_right,type_true,rel_right,no_constraint
470,simple,entity_right,type_true,rel_right,no_constraint
474,simple,entity_right,type_false,rel_wrong,no_constraint
477,simple,entity_wrong,type_true,rel_right,no_constraint
485,simple,entity_right,type_true,rel_right,no_constraint
487,simple,entity_right,type_true,rel_right,no_constraint
491,simple,entity_right,type_false,rel_right,type_constraint
495,simple,entity_right,type_true,rel_wrong,no_constraint
497,simple,entity_wrong,type_true,rel_wrong,no_constraint
498,simple,entity_wrong,type_true,rel_wrong,no_constraint
500,simple,entity_right,type_true,rel_right,no_constraint
501,simple,entity_right,type_true,rel_wrong,no_constraint
508,simple,entity_wrong,type_true,rel_right,no_constraint
511,simple,entity_wrong,type_true,rel_right,no_constraint
514,simple,entity_right,type_true,rel_right,no_constraint
515,simple,entity_wrong,type_true,rel_right,no_constraint
519,simple,entity_right,type_true,rel_wrong,no_constraint
522,simple,entity_right,type_true,rel_wrong,no_constraint
532,simple,entity_right,type_true,rel_wrong,no_constraint
533,simple,entity_right,type_true,rel_right,no_constraint
534,simple,entity_right,type_true,rel_wrong,no_constraint
536,simple,entity_right,type_true,rel_right,no_constraint
537,simple,entity_right,type_false,rel_right,no_constraint
538,simple,entity_right,type_true,rel_right,no_constraint
542,simple,entity_wrong,type_false,rel_wrong,no_constraint
543,simple,entity_right,type_true,rel_right,no_constraint
547,simple,entity_right,type_true,rel_right,no_constraint
549,simple,entity_right,type_true,rel_right,no_constraint
550,simple,entity_wrong,type_true,rel_right,no_constraint
554,simple,entity_right,type_true,rel_right,type_constraint
559,simple,entity_right,type_true,rel_right,no_constraint
560,simple,entity_wrong,type_false,rel_right,no_constraint
564,simple,entity_wrong,type_true,rel_right,no_constraint
566,simple,entity_right,type_false,rel_wrong,no_constraint
569,simple,entity_right,type_true,rel_right,no_constraint
571,simple,entity_right,type_true,rel_wrong,no_constraint
572,simple,entity_right,type_true,rel_wrong,no_constraint
573,simple,entity_right,type_true,rel_right,no_constraint
578,simple,entity_right,type_true,rel_wrong,no_constraint
581,simple,entity_right,type_true,rel_right,no_constraint
583,simple,entity_right,type_true,rel_right,no_constraint
587,simple,entity_right,type_true,rel_right,no_constraint
589,simple,entity_wrong,type_true,rel_wrong,no_constraint
591,simple,entity_right,type_true,rel_wrong,no_constraint
596,simple,entity_right,type_true,rel_right,no_constraint
601,simple,entity_right,type_true,rel_right,no_constraint
604,simple,entity_right,type_true,rel_wrong,no_constraint
605,simple,entity_wrong,type_true,rel_right,no_constraint
606,simple,entity_wrong,type_true,rel_wrong,no_constraint
616,simple,entity_right,type_true,rel_wrong,no_constraint
617,simple,entity_right,type_true,rel_right,no_constraint
618,simple,entity_wrong,type_true,rel_right,no_constraint
621,simple,entity_wrong,type_true,rel_right,no_constraint
622,simple,entity_right,type_true,rel_wrong,no_constraint
623,simple,entity_right,type_true,rel_right,no_constraint
624,simple,entity_right,type_false,rel_wrong,no_constraint
627,simple,entity_right,type_true,rel_right,no_constraint
628,simple,entity_right,type_true,rel_right,no_constraint
629,simple,entity_right,type_true,rel_wrong,no_constraint
631,simple,entity_right,type_false,rel_wrong,no_constraint
633,simple,entity_wrong,type_true,rel_wrong,no_constraint
635,simple,entity_right,type_false,rel_wrong,no_constraint
636,simple,entity_right,type_true,rel_right,no_constraint
639,simple,entity_right,type_true,rel_wrong,no_constraint
645,simple,entity_right,type_true,rel_right,no_constraint
646,simple,entity_wrong,type_true,rel_wrong,no_constraint
647,simple,entity_wrong,type_true,rel_right,no_constraint
651,simple,entity_wrong,type_true,rel_right,no_constraint
653,simple,entity_right,type_true,rel_wrong,no_constraint
654,simple,entity_wrong,type_true,rel_wrong,no_constraint
662,simple,entity_right,type_false,rel_right,no_constraint
663,simple,entity_right,type_true,rel_right,no_constraint
668,simple,entity_right,type_true,rel_wrong,no_constraint
669,simple,entity_wrong,type_true,rel_wrong,no_constraint
670,simple,entity_right,type_true,rel_right,no_constraint
671,simple,entity_right,type_true,rel_right,no_constraint
672,simple,entity_right,type_true,rel_wrong,no_constraint
673,simple,entity_right,type_false,rel_wrong,no_constraint
677,simple,entity_wrong,type_false,rel_wrong,no_constraint
678,simple,entity_right,type_true,rel_wrong,no_constraint
682,simple,entity_wrong,type_true,rel_wrong,no_constraint
683,simple,entity_right,type_true,rel_right,no_constraint
684,simple,entity_right,type_true,rel_right,no_constraint
687,simple,entity_right,type_false,rel_right,no_constraint
689,simple,entity_right,type_false,rel_wrong,no_constraint
694,simple,entity_right,type_true,rel_wrong,no_constraint
704,simple,entity_right,type_true,rel_wrong,no_constraint
706,simple,entity_right,type_true,rel_right,no_constraint
707,simple,entity_right,type_true,rel_wrong,no_constraint
709,simple,entity_wrong,type_false,rel_wrong,no_constraint
713,simple,entity_right,type_true,rel_right,no_constraint
715,simple,entity_wrong,type_true,rel_wrong,no_constraint
716,simple,entity_right,type_true,rel_right,no_constraint
718,simple,entity_right,type_true,rel_wrong,no_constraint
719,simple,entity_right,type_false,rel_wrong,no_constraint
720,simple,entity_right,type_true,rel_wrong,no_constraint
723,simple,entity_right,type_true,rel_right,no_constraint
724,simple,entity_right,type_true,rel_right,no_constraint
725,simple,entity_wrong,type_true,rel_right,no_constraint
727,simple,entity_right,type_true,rel_right,no_constraint
728,simple,entity_right,type_true,rel_wrong,no_constraint
729,simple,entity_right,type_true,rel_wrong,no_constraint
731,simple,entity_right,type_true,rel_right,no_constraint
739,simple,entity_right,type_true,rel_right,no_constraint
741,simple,entity_right,type_true,rel_wrong,no_constraint
742,simple,entity_right,type_false,rel_wrong,no_constraint
743,simple,entity_right,type_true,rel_right,no_constraint
744,simple,entity_wrong,type_true,rel_wrong,no_constraint
745,simple,entity_right,type_true,rel_right,no_constraint
746,simple,entity_right,type_true,rel_wrong,no_constraint
755,simple,entity_right,type_true,rel_wrong,no_constraint
756,simple,entity_right,type_true,rel_wrong,no_constraint
758,simple,entity_right,type_true,rel_wrong,no_constraint
759,simple,entity_right,type_true,rel_wrong,no_constraint
762,simple,entity_right,type_false,rel_wrong,no_constraint
768,simple,entity_wrong,type_true,rel_wrong,no_constraint
769,simple,entity_right,type_true,rel_right,no_constraint
774,simple,entity_right,type_true,rel_wrong,no_constraint
776,simple,entity_right,type_true,rel_right,no_constraint
780,simple,entity_right,type_true,rel_right,no_constraint
781,simple,entity_right,type_false,rel_right,no_constraint
782,simple,entity_wrong,type_true,rel_wrong,no_constraint
783,simple,entity_right,type_true,rel_wrong,no_constraint
784,simple,entity_wrong,type_false,rel_wrong,no_constraint
787,simple,entity_right,type_true,rel_wrong,no_constraint
793,simple,entity_wrong,type_true,rel_wrong,no_constraint
796,simple,entity_wrong,type_true,rel_wrong,no_constraint
797,simple,entity_right,type_true,rel_right,no_constraint
801,simple,entity_right,type_true,rel_wrong,no_constraint
803,simple,entity_right,type_true,rel_wrong,no_constraint
804,simple,entity_wrong,type_true,rel_wrong,no_constraint
805,simple,entity_wrong,type_true,rel_wrong,no_constraint
806,simple,entity_right,type_false,rel_wrong,no_constraint
807,simple,entity_right,type_true,rel_right,no_constraint
810,simple,entity_right,type_true,rel_right,no_constraint
814,simple,entity_right,type_true,rel_right,no_constraint
816,simple,entity_right,type_false,rel_right,no_constraint
817,simple,entity_right,type_false,rel_wrong,no_constraint
819,simple,entity_right,type_true,rel_right,no_constraint
828,simple,entity_right,type_true,rel_right,no_constraint
830,simple,entity_right,type_true,rel_right,no_constraint
833,simple,entity_right,type_true,rel_right,no_constraint
834,simple,entity_right,type_true,rel_wrong,no_constraint
839,simple,entity_right,type_false,rel_wrong,type_constraint
840,simple,entity_right,type_false,rel_right,no_constraint
842,simple,entity_right,type_true,rel_right,no_constraint
843,simple,entity_wrong,type_true,rel_wrong,no_constraint
848,simple,entity_right,type_true,rel_wrong,no_constraint
850,simple,entity_wrong,type_true,rel_right,no_constraint
851,simple,entity_right,type_true,rel_right,no_constraint
869,simple,entity_right,type_true,rel_wrong,no_constraint
870,simple,entity_right,type_false,rel_right,no_constraint
872,simple,entity_right,type_true,rel_right,no_constraint
874,simple,entity_wrong,type_true,rel_wrong,no_constraint
879,simple,entity_right,type_true,rel_right,no_constraint
883,simple,entity_wrong,type_true,rel_wrong,no_constraint
885,simple,entity_right,type_true,rel_right,no_constraint
889,simple,entity_right,type_true,rel_right,no_constraint
893,simple,entity_wrong,type_true,rel_right,no_constraint
895,simple,entity_right,type_true,rel_right,no_constraint
896,simple,entity_right,type_false,rel_wrong,type_constraint
903,simple,entity_right,type_true,rel_right,no_constraint
904,simple,entity_right,type_false,rel_wrong,no_constraint
905,simple,entity_right,type_true,rel_wrong,no_constraint
911,simple,entity_wrong,type_true,rel_wrong,no_constraint
912,simple,entity_right,type_true,rel_right,no_constraint
914,simple,entity_right,type_true,rel_wrong,no_constraint
917,simple,entity_right,type_true,rel_right,no_constraint
920,simple,entity_wrong,type_true,rel_right,no_constraint
921,simple,entity_right,type_true,rel_wrong,no_constraint
923,simple,entity_right,type_false,rel_wrong,no_constraint
924,simple,entity_right,type_true,rel_right,no_constraint
927,simple,entity_right,type_true,rel_wrong,no_constraint
928,simple,entity_right,type_false,rel_right,no_constraint
929,simple,entity_wrong,type_true,rel_wrong,no_constraint
930,simple,entity_right,type_true,rel_wrong,no_constraint
932,simple,entity_right,type_false,rel_wrong,no_constraint
934,simple,entity_wrong,type_true,rel_right,no_constraint
935,simple,entity_right,type_true,rel_right,no_constraint
937,simple,entity_right,type_true,rel_right,no_constraint
941,simple,entity_right,type_true,rel_wrong,no_constraint
944,simple,entity_right,type_false,rel_right,no_constraint
945,simple,entity_right,type_true,rel_right,no_constraint
948,simple,entity_right,type_true,rel_right,no_constraint
949,simple,entity_right,type_false,rel_right,no_constraint
951,simple,entity_right,type_true,rel_right,no_constraint
954,simple,entity_right,type_true,rel_right,no_constraint
957,simple,entity_right,type_true,rel_right,no_constraint
958,simple,entity_right,type_true,rel_right,no_constraint
959,simple,entity_wrong,type_false,rel_wrong,no_constraint
964,simple,entity_right,type_false,rel_right,no_constraint
965,simple,entity_right,type_true,rel_wrong,no_constraint
966,simple,entity_right,type_true,rel_wrong,no_constraint
968,simple,entity_right,type_true,rel_wrong,no_constraint
972,simple,entity_right,type_true,rel_right,no_constraint
973,simple,entity_right,type_true,rel_wrong,no_constraint
974,simple,entity_wrong,type_true,rel_wrong,no_constraint
975,simple,entity_wrong,type_false,rel_wrong,no_constraint
976,simple,entity_wrong,type_true,rel_wrong,no_constraint
980,simple,entity_wrong,type_false,rel_wrong,no_constraint
982,simple,entity_right,type_true,rel_right,no_constraint
983,simple,entity_right,type_true,rel_right,no_constraint
988,simple,entity_right,type_true,rel_wrong,no_constraint
989,simple,entity_right,type_true,rel_right,type_constraint
994,simple,entity_wrong,type_false,rel_wrong,no_constraint
995,simple,entity_right,type_true,rel_right,no_constraint
998,simple,entity_right,type_true,rel_right,no_constraint
